"SpeciesCode","LifeStage","Count","EventID","LocationID","SnorkelSurveysID","BasinWideUnitSnorkel","StartDate","FieldSeason","Latitude","Longitude","StreamNumber","Watershed","StreamName","HabitatDescriptionSnorkel","Pass","Visibility","TimeElapsed_s","RiverReach"
"SH","YoY",5,16448,3,5942,147,"2022-07-25",2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"PacificWay"
"SH","1+",0,16448,3,5942,147,"2022-07-25",2022,37.87048,-122.58219,"11","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"PacificWay"
"CO","YoY",7,16449,5,5943,166,"2022-07-25",2022,37.87193,-122.582798,"13","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16449,5,5943,166,"2022-07-25",2022,37.87193,-122.582798,"13","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","1+",3,16449,5,5943,166,"2022-07-25",2022,37.87193,-122.582798,"13","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",11,16450,6,5944,175,"2022-07-25",2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","1+",3,16450,6,5944,175,"2022-07-25",2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16450,6,5944,175,"2022-07-25",2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CH","YoY",1,16450,6,5944,175,"2022-07-25",2022,37.872729,-122.582945,"14","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",31,16451,7,5945,183,"2022-07-25",2022,37.873067,-122.583592,"15","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16451,7,5945,183,"2022-07-25",2022,37.873067,-122.583592,"15","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16451,7,5945,183,"2022-07-25",2022,37.873067,-122.583592,"15","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CH","YoY",2,16451,7,5945,183,"2022-07-25",2022,37.873067,-122.583592,"15","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",17,16452,8,5946,194,"2022-07-25",2022,37.873734,-122.583204,"16","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16452,8,5946,194,"2022-07-25",2022,37.873734,-122.583204,"16","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16452,8,5946,194,"2022-07-25",2022,37.873734,-122.583204,"16","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CH","YoY",3,16452,8,5946,194,"2022-07-25",2022,37.873734,-122.583204,"16","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",36,16453,10,5947,204,"2022-07-25",2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16453,10,5947,204,"2022-07-25",2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16453,10,5947,204,"2022-07-25",2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CH","YoY",1,16453,10,5947,204,"2022-07-25",2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",21,16454,10,5948,213,"2022-07-25",2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16454,10,5948,213,"2022-07-25",2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16454,10,5948,213,"2022-07-25",2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CH","YoY",2,16454,10,5948,213,"2022-07-25",2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",23,16455,13,5949,222,"2022-07-25",2022,37.876118,-122.58216,"20","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16455,13,5949,222,"2022-07-25",2022,37.876118,-122.58216,"20","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16455,13,5949,222,"2022-07-25",2022,37.876118,-122.58216,"20","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"CO","YoY",20,16456,13,5950,234,"2022-07-25",2022,37.876118,-122.58216,"20","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16456,13,5950,234,"2022-07-25",2022,37.876118,-122.58216,"20","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16456,13,5950,234,"2022-07-25",2022,37.876118,-122.58216,"20","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CH","YoY",1,16456,13,5950,234,"2022-07-25",2022,37.876118,-122.58216,"20","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",18,16457,14,5951,246,"2022-07-25",2022,37.876735,-122.581516,"21","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16457,14,5951,246,"2022-07-25",2022,37.876735,-122.581516,"21","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16457,14,5951,246,"2022-07-25",2022,37.876735,-122.581516,"21","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"CH","YoY",1,16457,14,5951,246,"2022-07-25",2022,37.876735,-122.581516,"21","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16458,15,5952,254,"2022-07-25",2022,37.877118,-122.58097,"22","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",81,16458,15,5952,254,"2022-07-25",2022,37.877118,-122.58097,"22","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16458,15,5952,254,"2022-07-25",2022,37.877118,-122.58097,"22","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CH","YoY",3,16458,15,5952,254,"2022-07-25",2022,37.877118,-122.58097,"22","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16459,51,5953,631,"2022-08-03",2022,37.893623,-122.573985,"55","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"CO","YoY",15,16459,51,5953,631,"2022-08-03",2022,37.893623,-122.573985,"55","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","1+",0,16459,51,5953,631,"2022-08-03",2022,37.893623,-122.573985,"55","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"CH","YoY",1,16459,51,5953,631,"2022-08-03",2022,37.893623,-122.573985,"55","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"CO","YoY",70,16460,16,5954,268,"2022-07-25",2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",0,"PacificWay"
"SH","YoY",1,16460,16,5954,268,"2022-07-25",2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",0,"PacificWay"
"SH","1+",1,16460,16,5954,268,"2022-07-25",2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",0,"PacificWay"
"CO","YoY",2,16461,52,5955,635,"2022-08-03",2022,37.893881,-122.574634,"56","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"Dipsea"
"SH","YoY",1,16461,52,5955,635,"2022-08-03",2022,37.893881,-122.574634,"56","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"Dipsea"
"SH","1+",0,16461,52,5955,635,"2022-08-03",2022,37.893881,-122.574634,"56","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"Dipsea"
"CO","YoY",10,16462,13,5956,222,"2022-07-27",2022,37.876118,-122.58216,"20","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16462,13,5956,222,"2022-07-27",2022,37.876118,-122.58216,"20","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16462,13,5956,222,"2022-07-27",2022,37.876118,-122.58216,"20","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"CO","YoY",30,16463,54,5957,648,"2022-08-03",2022,37.895254,-122.575108,"58","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","YoY",1,16463,54,5957,648,"2022-08-03",2022,37.895254,-122.575108,"58","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","1+",0,16463,54,5957,648,"2022-08-03",2022,37.895254,-122.575108,"58","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"CH","YoY",1,16463,54,5957,648,"2022-08-03",2022,37.895254,-122.575108,"58","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"CO","YoY",16,16464,13,5958,234,"2022-07-27",2022,37.876118,-122.58216,"20","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16464,13,5958,234,"2022-07-27",2022,37.876118,-122.58216,"20","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16464,13,5958,234,"2022-07-27",2022,37.876118,-122.58216,"20","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CH","YoY",2,16464,13,5958,234,"2022-07-27",2022,37.876118,-122.58216,"20","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",75,16465,57,5959,665,"2022-08-03",2022,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"Dipsea"
"SH","YoY",1,16465,57,5959,665,"2022-08-03",2022,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"Dipsea"
"SH","1+",1,16465,57,5959,665,"2022-08-03",2022,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"Dipsea"
"CH","YoY",4,16465,57,5959,665,"2022-08-03",2022,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"Dipsea"
"CO","YoY",16,16466,14,5960,246,"2022-07-27",2022,37.876735,-122.581516,"21","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"0.9",0,"PacificWay"
"SH","YoY",1,16466,14,5960,246,"2022-07-27",2022,37.876735,-122.581516,"21","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"0.9",0,"PacificWay"
"SH","1+",1,16466,14,5960,246,"2022-07-27",2022,37.876735,-122.581516,"21","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"0.9",0,"PacificWay"
"CO","YoY",1,16467,59,5961,683,"2022-08-03",2022,37.898441,-122.576095,"62","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"Dipsea"
"SH","1+",0,16467,59,5961,683,"2022-08-03",2022,37.898441,-122.576095,"62","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"Dipsea"
"SH","YoY",0,16467,59,5961,683,"2022-08-03",2022,37.898441,-122.576095,"62","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"Dipsea"
"CH","YoY",1,16467,59,5961,683,"2022-08-03",2022,37.898441,-122.576095,"62","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"Dipsea"
"SH","1+",1,16468,15,5962,254,"2022-07-27",2022,37.877118,-122.58097,"22","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16468,15,5962,254,"2022-07-27",2022,37.877118,-122.58097,"22","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",85,16468,15,5962,254,"2022-07-27",2022,37.877118,-122.58097,"22","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CH","YoY",3,16468,15,5962,254,"2022-07-27",2022,37.877118,-122.58097,"22","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",0,16469,59,5963,692,"2022-08-03",2022,37.898441,-122.576095,"62","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"Dipsea"
"SH","1+",1,16469,59,5963,692,"2022-08-03",2022,37.898441,-122.576095,"62","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"Dipsea"
"CO","YoY",44,16469,59,5963,692,"2022-08-03",2022,37.898441,-122.576095,"62","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"Dipsea"
"CH","YoY",2,16469,59,5963,692,"2022-08-03",2022,37.898441,-122.576095,"62","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"Dipsea"
"CO","YoY",56,16470,16,5964,268,"2022-07-27",2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",60,"PacificWay"
"SH","YoY",1,16470,16,5964,268,"2022-07-27",2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",60,"PacificWay"
"SH","1+",1,16470,16,5964,268,"2022-07-27",2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",60,"PacificWay"
"CO","YoY",40,16471,16,5965,278,"2022-07-27",2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16471,16,5965,278,"2022-07-27",2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16471,16,5965,278,"2022-07-27",2022,37.87735,-122.580176,"23","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"CO","YoY",39,16472,60,5966,701,"2022-08-03",2022,37.899186,-122.576559,"63","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","YoY",0,16472,60,5966,701,"2022-08-03",2022,37.899186,-122.576559,"63","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"SH","1+",1,16472,60,5966,701,"2022-08-03",2022,37.899186,-122.576559,"63","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"CH","YoY",1,16472,60,5966,701,"2022-08-03",2022,37.899186,-122.576559,"63","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"Dipsea"
"CO","YoY",0,16473,18,5967,286,"2022-07-27",2022,37.878293,-122.578674,"25","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"PacificWay"
"SH","YoY",1,16473,18,5967,286,"2022-07-27",2022,37.878293,-122.578674,"25","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"PacificWay"
"SH","1+",0,16473,18,5967,286,"2022-07-27",2022,37.878293,-122.578674,"25","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"PacificWay"
"CO","YoY",51,16474,18,5968,291,"2022-07-27",2022,37.878293,-122.578674,"25","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16474,18,5968,291,"2022-07-27",2022,37.878293,-122.578674,"25","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16474,18,5968,291,"2022-07-27",2022,37.878293,-122.578674,"25","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"CO","YoY",15,16475,62,5969,713,"2022-08-03",2022,37.900299,-122.57827,"65","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"0.8",0,"Dipsea"
"SH","YoY",0,16475,62,5969,713,"2022-08-03",2022,37.900299,-122.57827,"65","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"0.8",0,"Dipsea"
"SH","1+",1,16475,62,5969,713,"2022-08-03",2022,37.900299,-122.57827,"65","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"0.8",0,"Dipsea"
"CH","YoY",1,16475,62,5969,713,"2022-08-03",2022,37.900299,-122.57827,"65","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"0.8",0,"Dipsea"
"CO","YoY",42,16476,19,5970,299,"2022-07-27",2022,37.878983,-122.578175,"26","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16476,19,5970,299,"2022-07-27",2022,37.878983,-122.578175,"26","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16476,19,5970,299,"2022-07-27",2022,37.878983,-122.578175,"26","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CH","YoY",2,16476,19,5970,299,"2022-07-27",2022,37.878983,-122.578175,"26","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",32,16477,63,5971,720,"2022-08-03",2022,37.900941,-122.579293,"66","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"Dipsea"
"SH","YoY",0,16477,63,5971,720,"2022-08-03",2022,37.900941,-122.579293,"66","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"Dipsea"
"SH","1+",1,16477,63,5971,720,"2022-08-03",2022,37.900941,-122.579293,"66","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"Dipsea"
"CO","YoY",110,16478,20,5972,311,"2022-07-27",2022,37.879457,-122.577714,"27","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16478,20,5972,311,"2022-07-27",2022,37.879457,-122.577714,"27","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16478,20,5972,311,"2022-07-27",2022,37.879457,-122.577714,"27","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CH","YoY",5,16478,20,5972,311,"2022-07-27",2022,37.879457,-122.577714,"27","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"PacificWay"
"CO","YoY",4,16479,21,5973,319,"2022-07-27",2022,37.880083,-122.577204,"28","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16479,21,5973,319,"2022-07-27",2022,37.880083,-122.577204,"28","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16479,21,5973,319,"2022-07-27",2022,37.880083,-122.577204,"28","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"CH","YoY",1,16479,21,5973,319,"2022-07-27",2022,37.880083,-122.577204,"28","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"CO","YoY",1,16480,22,5974,333,"2022-07-27",2022,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"SH","1+",1,16480,22,5974,333,"2022-07-27",2022,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"SH","YoY",1,16480,22,5974,333,"2022-07-27",2022,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"PacificWay"
"CO","YoY",5,16481,24,5975,345,"2022-07-27",2022,37.881138,-122.576186,"30","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16481,24,5975,345,"2022-07-27",2022,37.881138,-122.576186,"30","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",0,16481,24,5975,345,"2022-07-27",2022,37.881138,-122.576186,"30","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CH","YoY",2,16481,24,5975,345,"2022-07-27",2022,37.881138,-122.576186,"30","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",3,16482,25,5976,356,"2022-07-27",2022,37.881622,-122.575398,"31","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16482,25,5976,356,"2022-07-27",2022,37.881622,-122.575398,"31","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",1,16482,25,5976,356,"2022-07-27",2022,37.881622,-122.575398,"31","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",18,16483,25,5977,365,"2022-07-27",2022,37.881622,-122.575398,"31","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16483,25,5977,365,"2022-07-27",2022,37.881622,-122.575398,"31","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",1,16483,25,5977,365,"2022-07-27",2022,37.881622,-122.575398,"31","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",23,16484,26,5978,372,"2022-07-27",2022,37.88215,-122.574451,"32","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16484,26,5978,372,"2022-07-27",2022,37.88215,-122.574451,"32","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",1,16484,26,5978,372,"2022-07-27",2022,37.88215,-122.574451,"32","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",0,16485,26,5979,379,"2022-07-27",2022,37.88215,-122.574451,"32","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"KentCreekTrail"
"SH","YoY",0,16485,26,5979,379,"2022-07-27",2022,37.88215,-122.574451,"32","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"KentCreekTrail"
"SH","1+",0,16485,26,5979,379,"2022-07-27",2022,37.88215,-122.574451,"32","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"KentCreekTrail"
"CO","YoY",43,16486,27,5980,382,"2022-08-01",2022,37.882868,-122.574335,"33","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",0,16486,27,5980,382,"2022-08-01",2022,37.882868,-122.574335,"33","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16486,27,5980,382,"2022-08-01",2022,37.882868,-122.574335,"33","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CH","YoY",1,16486,27,5980,382,"2022-08-01",2022,37.882868,-122.574335,"33","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",17,16487,27,5981,391,"2022-08-01",2022,37.882868,-122.574335,"33","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16487,27,5981,391,"2022-08-01",2022,37.882868,-122.574335,"33","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",1,16487,27,5981,391,"2022-08-01",2022,37.882868,-122.574335,"33","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"KentCreekTrail"
"CH","YoY",1,16487,27,5981,391,"2022-08-01",2022,37.882868,-122.574335,"33","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",13,16488,28,5982,400,"2022-08-01",2022,37.883045,-122.573115,"34","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16488,28,5982,400,"2022-08-01",2022,37.883045,-122.573115,"34","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",0,16488,28,5982,400,"2022-08-01",2022,37.883045,-122.573115,"34","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CH","YoY",1,16488,28,5982,400,"2022-08-01",2022,37.883045,-122.573115,"34","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",23,16489,29,5983,407,"2022-08-01",2022,37.883427,-122.572546,"35","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16489,29,5983,407,"2022-08-01",2022,37.883427,-122.572546,"35","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",0,16489,29,5983,407,"2022-08-01",2022,37.883427,-122.572546,"35","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
